mmsi,Port_Country,sc_vessel,vessel_type,dt_pos_utc_aoi,dt_pos_utc_nonaoi,diff_nonaoi_aoi,latitude_aoi,longitude_aoi,latitude_nonaoi,longitude_nonaoi,movement
525005032,Pelabuhan Sungai Udang_Malaysia,Indonesia,Passenger,2022-10-25 16:41:27,2022-10-16 15:35:34,781553,2.11974333,101.97645333,2.23166667,101.92833333,Masuk
525010112,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-12-30 16:27:19,2022-12-30 14:57:05,5414,1.16582833,103.99674667,1.16666667,103.99833333,Masuk
525012171,Seria Oil Loading Terminal_Brunei,Indonesia,Other,2022-08-22 05:02:23,2022-08-22 04:56:25,358,4.80666667,114.36333333,4.81833333,114.375,Masuk
525012171,Seria Oil Loading Terminal_Brunei,Indonesia,Other,2022-08-22 18:44:23,2022-08-22 04:56:25,49678,4.675,114.25333333,4.81833333,114.375,Masuk
525012370,Muar_Malaysia,Indonesia,Cargo,2022-05-16 06:15:42,2022-05-05 17:15:13,910829,1.89333333,102.405,1.915,102.365,Masuk
525013043,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-09-06 12:30:19,2022-09-05 20:17:33,58366,1.18913333,103.98134,1.16501333,103.9988,Masuk
525019570,Port Dickson_Malaysia,Indonesia,Cargo,2022-12-28 00:31:07,2022-12-12 13:09:27,1336900,2.39956667,101.61826667,2.33333333,101.69166667,Masuk
525023228,Jurong Island_Singapore,Indonesia,Tanker,2022-02-20 19:39:58,2022-02-20 13:33:29,21989,1.20003333,103.58175,1.2935,103.93078333,Masuk
525023228,Jurong Island_Singapore,Indonesia,Tanker,2022-12-14 03:22:02,2022-11-29 11:24:23,1267059,1.29243333,103.92906667,1.07828333,103.58846667,Masuk
525024397,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-10-14 01:55:37,2022-09-19 04:17:25,2151492,1.22333333,103.42833333,1.22666667,103.34833333,Masuk
525025068,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-10-24 11:04:14,2022-06-07 17:47:09,11985425,2.186465,101.98261167,2.23150167,101.92613,Masuk
525101960,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-31 12:32:47,2022-10-31 10:19:02,8025,1.09166667,103.72833333,0.99462333,103.60619333,Masuk
525101960,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-31 22:50:49,2022-10-31 10:19:02,45107,1.26166667,103.84333333,0.99462333,103.60619333,Masuk
525109009,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-06-14 20:51:41,2022-04-06 18:55:43,5968558,1.14833333,103.44963333,1.14471667,103.44316667,Masuk
525109009,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-08-05 09:46:15,2022-04-06 18:55:43,10421432,1.15753333,103.51191667,1.14471667,103.44316667,Masuk
525114060,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-12-27 21:04:48,2022-12-27 10:29:12,38136,1.29023333,103.72651667,1.2725,103.75243333,Masuk
525119080,Pulau Bukom_Singapore,Indonesia,Tanker,2022-07-14 20:11:03,2022-07-13 13:59:00,108723,1.20666667,103.79666667,1.28666667,103.97333333,Masuk
525119080,Pulau Bukom_Singapore,Indonesia,Tanker,2022-07-15 01:49:50,2022-07-13 13:59:00,129050,1.20740333,103.79739833,1.28666667,103.97333333,Masuk
525119160,Jurong Island_Singapore,Indonesia,Tanker,2022-06-07 16:34:43,2022-03-19 19:12:58,6902505,1.15635167,103.76445167,1.08,103.895,Masuk
525119160,Jurong Island_Singapore,Indonesia,Tanker,2022-06-07 16:34:43,2022-03-19 17:15:57,6909526,1.15635167,103.76445167,1.08,103.895,Masuk
525125021,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-10-20 14:52:01,2022-10-13 14:00:59,607862,2.08333333,102.11166667,2.22991667,101.92922333,Masuk
525125030,Jurong Island_Singapore,Indonesia,Cargo,2022-12-31 21:04:55,2022-12-31 20:50:40,855,1.138825,103.54532833,1.10338167,103.52939833,Masuk
525125030,Jurong Island_Singapore,Indonesia,Cargo,2022-12-31 21:23:26,2022-12-31 20:50:40,1966,1.16679333,103.567015,1.10338167,103.52939833,Masuk
525125030,Pulau Bukom_Singapore,Indonesia,Cargo,2022-10-15 14:49:45,2022-10-15 12:04:47,9898,1.25333333,103.62333333,1.18166667,103.56,Masuk
525125030,Pulau Bukom_Singapore,Indonesia,Cargo,2022-10-15 17:34:41,2022-10-15 12:04:47,19794,1.25333333,103.62333333,1.18166667,103.56,Masuk
525125033,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-10-04 11:02:13,2022-07-11 06:21:46,7360827,1.19634167,103.47024167,1.27833333,103.345,Masuk
525200357,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-12-22 10:22:18,2022-12-17 02:36:44,459934,1.36257667,103.63850667,1.40326,103.65802667,Masuk
525201437,Pulau Bukom_Singapore,Indonesia,Cargo,2022-03-03 16:24:40,2022-03-03 15:50:40,2040,1.04926333,103.65306167,1.09599,103.56165167,Masuk
525201437,Pulau Bukom_Singapore,Indonesia,Cargo,2022-04-14 13:13:33,2022-04-13 11:50:46,91367,1.24432833,103.80499833,1.19914167,103.560205,Masuk
525003456,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-11-19 08:34:19,2022-04-13 10:18:17,19001762,1.43369,103.90430667,1.35823833,104.04601,Masuk
525008066,Pulau Bukom_Singapore,Indonesia,Tanker,2022-12-21 21:26:23,2022-12-20 10:43:18,124985,1.25651667,103.920165,1.26530333,103.97449833,Masuk
525008066,Pulau Bukom_Singapore,Indonesia,Tanker,2022-12-22 06:17:25,2022-12-20 10:43:18,156847,1.25946667,103.92397667,1.26530333,103.97449833,Masuk
525008072,Europa Point_Gibraltar,Indonesia,Tanker,2022-09-17 15:05:54,2022-09-14 09:57:13,277721,36.00717,-5.14220333,35.97059333,-5.58916333,Masuk
525010230,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-12-17 18:09:30,2022-11-30 23:58:04,1447886,1.22266,104.10834333,1.200775,104.12805667,Masuk
525010230,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-08-11 16:19:21,2022-07-09 05:22:47,2890594,1.24166667,103.965,1.19865667,104.15726,Masuk
525011085,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-02-01 07:10:31,2022-01-06 03:15:26,2260505,1.21863833,104.10637167,1.19841333,103.93639167,Masuk
525011085,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-03-04 01:29:00,2022-01-06 03:15:26,4918414,1.20186667,103.96932333,1.19841333,103.93639167,Masuk
525015292,Johor_Malaysia,Indonesia,Cargo,2022-10-14 08:36:34,2022-10-13 18:59:26,49028,1.24472667,103.71452333,1.22812,103.82205,Masuk
525015292,Johor_Malaysia,Indonesia,Cargo,2022-10-14 08:36:34,2022-10-13 17:59:26,52628,1.24472667,103.71452333,1.228295,103.82199667,Masuk
525015905,Jurong Island_Singapore,Indonesia,Other,2022-05-20 10:38:15,2022-05-20 09:47:16,3059,1.186195,103.872525,1.21908,103.93612667,Masuk
525018461,Pulau Bukom_Singapore,Indonesia,Cargo,2022-01-13 21:49:01,2022-01-13 21:02:13,2808,1.20644,103.63764833,1.21268333,103.56536167,Masuk
525019395,Jurong Island_Singapore,Indonesia,Tanker,2022-05-22 07:36:20,2022-05-10 08:17:26,1034334,1.17335667,103.85023667,1.08154,103.72066667,Masuk
525019395,Jurong Island_Singapore,Indonesia,Tanker,2022-05-30 17:14:42,2022-05-10 08:17:26,1760236,1.10314833,103.74721167,1.08154,103.72066667,Masuk
525020390,Jurong Island_Singapore,Indonesia,Tanker,2022-02-02 16:03:22,2022-01-25 04:42:08,732074,1.19611333,103.58076333,1.16146,103.93368333,Masuk
525023095,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-09-18 01:58:14,2022-09-18 01:45:29,765,1.20333333,103.91333333,1.20373667,103.99921667,Masuk
525023095,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-12-17 02:09:22,2022-12-17 01:39:15,1807,1.22557667,103.835665,1.19946,104.03291333,Masuk
525108017,Jurong Island_Singapore,Indonesia,Tanker,2022-10-12 23:22:24,2022-10-12 21:43:24,5940,1.29260833,103.92849667,1.29333667,103.930495,Masuk
525108017,Jurong Island_Singapore,Indonesia,Tanker,2022-10-12 23:22:24,2022-10-12 20:16:24,11160,1.29260833,103.92849667,1.29364333,103.93043333,Masuk
525109002,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-08-10 19:43:25,2022-08-10 19:21:02,1343,2.15794833,101.95865833,2.175,101.935,Masuk
525109002,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-05-16 14:05:19,2022-05-14 16:09:02,165377,2.22218333,101.94957333,2.04752,102.069545,Masuk
525109003,Lumut_Malaysia,Indonesia,Cargo,2022-10-20 11:37:27,2022-01-29 20:41:51,22776936,4.06528167,100.45379833,4.06126167,100.42991,Masuk
525111010,Jurong Island_Singapore,Indonesia,Tanker,2022-08-25 12:19:42,2022-08-25 03:33:08,31594,1.22954333,103.81247333,1.17422667,103.940145,Masuk
525111010,Jurong Island_Singapore,Indonesia,Tanker,2022-08-25 12:19:42,2022-08-25 03:09:06,33036,1.22954333,103.81247333,1.17389,103.94048,Masuk
525119038,Johor_Malaysia,Indonesia,Tanker,2022-04-24 17:09:32,2022-04-24 15:48:33,4859,1.25,103.71666667,1.23,103.79333333,Masuk
525119038,Johor_Malaysia,Indonesia,Tanker,2022-11-04 11:11:18,2022-11-04 09:32:13,5945,1.235,103.80666667,1.23333333,103.805,Masuk
525119069,Port Dickson_Malaysia,Indonesia,Tanker,2022-09-04 13:15:43,2022-08-30 22:28:49,398814,2.34645,101.61955,2.328915,101.79754167,Masuk
525119109,Jurong Island_Singapore,Indonesia,Tanker,2022-07-06 03:18:06,2022-04-01 01:22:41,8301325,1.24156167,103.691225,1.23486667,103.93772,Masuk
525119109,Jurong Island_Singapore,Indonesia,Tanker,2022-07-06 22:12:14,2022-04-01 01:22:41,8369373,1.24154333,103.69122667,1.23486667,103.93772,Masuk
525121004,Jurong Island_Singapore,Indonesia,Tanker,2022-04-02 15:07:27,2022-01-18 14:33:52,6395615,1.16166667,103.69,1.0781,103.5962,Masuk
525121004,Jurong Island_Singapore,Indonesia,Tanker,2022-07-17 09:25:42,2022-01-18 14:33:52,15533510,1.15,103.71,1.0781,103.5962,Masuk
525500328,Pulau Bukom_Singapore,Indonesia,Cargo,2022-12-30 19:44:20,2022-12-29 10:32:17,119523,1.15872167,103.96591333,1.159115,103.966655,Masuk
525500381,Johor_Malaysia,Indonesia,Passenger,2022-10-16 02:56:42,2022-10-16 00:12:58,9824,1.416495,103.99948667,1.22564833,104.062275,Masuk
525500381,Johor_Malaysia,Indonesia,Passenger,2022-10-10 03:33:32,2022-10-09 03:19:39,87233,1.32195667,104.08643833,1.30235333,104.09802,Masuk
525500381,Pulau Bukom_Singapore,Indonesia,Passenger,2022-10-12 00:30:44,2022-10-11 09:26:04,54280,1.42984,103.93189,1.42246167,103.96902333,Masuk
525900792,Johor_Malaysia,Indonesia,Cargo,2022-10-26 03:03:27,2022-10-06 14:02:19,1688468,1.27,104.04666667,1.23166667,104.06166667,Masuk
525900792,Johor_Malaysia,Indonesia,Cargo,2022-10-26 15:43:02,2022-10-06 14:02:19,1734043,1.24480833,104.06886667,1.23166667,104.06166667,Masuk
525002079,Pulau Bukom_Singapore,Indonesia,Passenger,2022-12-29 00:44:40,2022-12-26 22:27:23,181037,1.14178833,103.79189,1.03696333,103.68653333,Masuk
525003201,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-08-29 20:12:32,2022-08-29 18:23:03,6569,1.22230333,103.66440833,1.14999333,103.75066833,Masuk
525003201,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-08-30 04:25:48,2022-08-29 18:23:03,36165,1.27666667,103.665,1.14999333,103.75066833,Masuk
525005398,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-06-08 10:03:26,2022-05-24 22:21:35,1251711,1.22,104.12,1.28,103.74333333,Masuk
525006247,Tanjung Pelepas_Malaysia,Indonesia,Other,2022-08-06 16:52:39,2022-03-15 13:42:51,12452988,1.18496833,103.39001,1.20690833,103.34394333,Masuk
525007413,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-09-14 08:12:20,2022-08-15 05:50:47,2600493,1.21927667,103.48279333,1.22518,103.35343667,Masuk
525015706,Melaka_Malaysia,Indonesia,Cargo,2022-08-27 16:55:50,2022-08-21 01:25:45,574205,2.10950833,102.07996667,1.99582,102.10486,Masuk
525015706,Melaka_Malaysia,Indonesia,Cargo,2022-09-26 09:18:06,2022-08-21 01:25:45,3138741,2.02589333,102.18579,1.99582,102.10486,Masuk
525016008,Jurong Island_Singapore,Indonesia,Tanker,2022-08-28 04:26:53,2022-08-16 14:13:40,1001593,1.18054667,103.85931,1.08374333,103.57347,Masuk
525018461,Jurong Island_Singapore,Indonesia,Cargo,2022-06-13 10:50:31,2022-05-30 14:32:28,1196283,1.23374167,103.82127833,1.083205,103.535725,Masuk
525019449,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-06-13 08:40:31,2022-06-11 19:46:53,132818,1.18503167,103.86846167,1.08018,103.72772333,Masuk
525024128,Jurong Island_Singapore,Indonesia,Tanker,2022-11-20 04:42:33,2022-11-06 09:40:59,1191694,1.21401167,103.88618167,1.10443167,103.53857833,Masuk
525024258,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-09-07 09:30:18,2022-09-01 04:17:19,537179,1.138015,103.90413667,1.18486333,104.000265,Masuk
525024258,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-09-07 09:30:18,2022-09-01 02:40:27,542991,1.138015,103.90413667,1.18442333,103.99959167,Masuk
525025103,Melaka_Malaysia,Indonesia,Cargo,2022-10-09 03:54:15,2022-09-25 10:50:08,1184647,2.12052,102.096575,2.161535,102.04517167,Masuk
525107008,Hansweert_Netherlands,Indonesia,Tanker,2022-08-15 07:40:32,2022-08-14 10:52:44,74868,51.42707333,3.69691,51.32166667,4.315,Masuk
525119023,Jurong Island_Singapore,Indonesia,Dredging,2022-08-15 11:08:43,2022-03-24 22:57:45,12399058,1.1475,103.90801333,1.15333333,103.93833333,Masuk
525119023,Jurong Island_Singapore,Indonesia,Dredging,2022-08-15 11:08:43,2022-03-24 18:51:41,12413822,1.1475,103.90801333,1.15333333,103.93666667,Masuk
525119082,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-12-05 19:25:39,2022-11-20 20:43:09,1291350,1.26079667,103.98052333,1.32336,104.15939833,Masuk
525119103,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-07-06 22:05:07,2022-06-02 14:04:10,2966457,2.09693333,101.9772,2.04615,102.03748333,Masuk
525119111,Pulau Bukom_Singapore,Indonesia,Tanker,2022-08-26 05:06:33,2022-08-25 18:13:34,39179,1.24700333,103.69116167,1.09557333,103.56881833,Masuk
525119111,Pulau Bukom_Singapore,Indonesia,Tanker,2022-08-26 23:12:38,2022-08-25 18:13:34,104344,1.2468,103.68996833,1.09557333,103.56881833,Masuk
525125003,Port Louis_Mauritius,Indonesia,Cargo,2022-02-22 12:21:04,2022-02-22 07:48:33,16351,-20.15490167,57.32057,-20.07213833,57.282035,Masuk
525125003,Port Louis_Mauritius,Indonesia,Cargo,2022-02-22 18:46:54,2022-02-22 07:48:33,39501,-20.11486833,57.30163333,-20.07213833,57.282035,Masuk
525125007,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-03-30 09:36:17,2022-03-16 12:40:30,1198547,2.05187333,102.147895,2.04270333,102.16261833,Masuk
525125030,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-01-20 14:15:10,2022-01-20 10:06:05,14945,1.25666667,103.78,1.21166667,103.6,Masuk
525125030,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-03-24 13:12:49,2022-03-24 06:51:49,22860,1.25666667,103.78166667,1.20833333,103.59666667,Masuk
525300321,Keppel - (East Singapore)_Singapore,Indonesia,Dredging,2022-04-25 10:25:16,2022-04-25 08:16:16,7740,1.29666667,103.65666667,1.29666667,103.655,Masuk
525301075,Port Kembla_Australia,Indonesia,Cargo,2022-01-16 06:37:02,2022-01-16 03:41:04,10558,-34.35076667,151.07476667,-34.38743333,151.16408333,Masuk
525500860,Pelabuhan Sungai Udang_Malaysia,Indonesia,Passenger,2022-08-30 05:45:27,2022-08-23 05:31:17,605650,2.132925,102.242685,2.05166667,102.23833333,Masuk
525500860,Pelabuhan Sungai Udang_Malaysia,Indonesia,Passenger,2022-09-01 05:55:31,2022-08-23 05:31:17,779054,2.17333333,102.24,2.05166667,102.23833333,Masuk
525003161,Johor_Malaysia,Indonesia,Other,2022-10-03 02:29:01,2022-07-27 04:51:16,5866665,1.43333333,103.905,1.23070167,104.06209,Masuk
525003161,Johor_Malaysia,Indonesia,Other,2022-10-03 03:30:57,2022-07-27 04:51:16,5870381,1.43354167,103.90546833,1.23070167,104.06209,Masuk
525003571,Jurong Island_Singapore,Indonesia,Dredging,2022-11-27 17:25:17,2022-06-01 01:07:35,15524262,1.21233333,103.58633333,1.078,103.58683333,Masuk
525003571,Jurong Island_Singapore,Indonesia,Dredging,2022-12-18 20:31:04,2022-06-01 01:07:35,17349809,1.19333333,103.93333333,1.078,103.58683333,Masuk
525005030,Tawa_Malaysia,Indonesia,Passenger,2022-11-25 03:30:55,2022-09-10 12:05:46,6535509,4.12694167,117.70423667,4.041685,117.79981167,Masuk
525005032,Melaka_Malaysia,Indonesia,Passenger,2022-06-30 17:39:36,2022-05-29 15:12:43,2773613,2.11138667,102.08614333,2.14333333,102.05,Masuk
525005398,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-08-25 23:01:27,2022-08-25 18:52:31,14936,1.19014333,103.96746,1.167425,103.99456167,Masuk
525005398,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-08-23 17:02:00,2022-08-23 12:41:00,15660,1.16742833,103.99450167,1.16746,103.99453,Masuk
525007242,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-01-18 19:48:23,2022-01-18 18:45:55,3748,1.019005,103.67567833,1.05644,103.60287,Masuk
525007242,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-09-06 03:31:25,2022-08-19 16:15:41,1509344,1.22231333,104.11239333,1.19535667,103.89132833,Masuk
525007247,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-12-14 04:59:32,2022-12-09 23:56:18,363794,1.23666667,103.79333333,1.29833333,104.0,Masuk
525007247,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-12-14 05:38:34,2022-12-09 23:56:18,366136,1.23666667,103.79333333,1.29833333,104.0,Masuk
525009349,Qui Nhon_Vietnam,Indonesia,Cargo,2022-11-30 09:28:31,2022-11-29 19:19:50,50921,13.775,109.24833333,13.67053167,109.441905,Masuk
525009349,Qui Nhon_Vietnam,Indonesia,Cargo,2022-11-30 14:31:33,2022-11-29 19:19:50,69103,13.775,109.24833333,13.67053167,109.441905,Masuk
525011085,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-03-06 00:57:53,2022-02-04 22:53:31,2513062,1.16988667,103.41288,1.20494167,103.34545,Masuk
525015758,Tanjung Pelepas_Malaysia,Indonesia,Tanker,2022-08-05 06:58:19,2022-05-08 19:14:39,7645420,1.15585833,103.41782167,1.202765,103.346635,Masuk
525015788,Yombo Terminal_Congo (Brazzaville),Indonesia,Other,2022-12-02 22:41:09,2022-12-02 20:25:47,8122,-4.59746167,11.05334667,-4.65,11.265,Masuk
525018461,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-03-17 13:45:13,2022-03-16 12:20:09,91504,1.43301,103.90873333,1.244815,104.050805,Masuk
525019449,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-02-21 09:57:17,2022-02-21 06:22:05,12912,1.01246167,103.60474,1.20771833,103.99807,Masuk
525019449,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-11-26 17:58:42,2022-11-26 12:11:29,20833,1.01406167,103.60835,1.01238833,103.59515,Masuk
525023251,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-25 15:37:52,2022-04-25 15:23:03,889,1.27833333,103.65666667,1.25938333,103.65361,Masuk
525023251,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-27 15:18:14,2022-04-25 15:23:03,172511,1.20043833,103.91666667,1.25938333,103.65361,Masuk
525023278,Jurong Island_Singapore,Indonesia,Tanker,2022-06-16 06:30:49,2022-06-06 19:59:50,815459,1.23131667,103.92043333,1.29205,103.93161667,Masuk
525024131,Jurong Island_Singapore,Indonesia,Other,2022-03-19 05:30:46,2022-02-07 04:55:07,3458139,1.11523667,103.89655,1.077675,103.89203167,Masuk
525024131,Pulau Bukom_Singapore,Indonesia,Other,2022-02-05 04:12:22,2022-02-05 00:31:44,13238,1.10715667,103.89051333,1.03316333,103.91531833,Masuk
525024131,Pulau Bukom_Singapore,Indonesia,Other,2022-03-19 05:30:46,2022-03-19 00:04:09,19597,1.11523667,103.89655,1.03166667,103.915,Masuk
525100486,Keppel - (East Singapore)_Singapore,Indonesia,Dredging,2022-07-25 11:09:38,2022-07-25 01:44:17,33921,1.26666667,103.87166667,1.30166667,103.65,Masuk
525100486,Keppel - (East Singapore)_Singapore,Indonesia,Dredging,2022-07-26 00:59:50,2022-07-25 01:44:17,83733,1.26666667,103.87333333,1.30166667,103.65,Masuk
525100558,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-04-25 22:39:13,2022-02-14 10:59:30,6089983,1.17104333,103.41154,1.145575,103.44435333,Masuk
525100935,Jurong Island_Singapore,Indonesia,Cargo,2022-10-22 17:12:44,2022-08-11 01:59:51,6275573,1.160255,103.801215,1.08586333,103.72311167,Masuk
525100987,Jurong Island_Singapore,Indonesia,Tanker,2022-07-26 21:43:37,2022-07-13 03:04:11,1190366,1.17333333,103.8,1.20833333,103.52833333,Masuk
525113004,Pulau Bukom_Singapore,Indonesia,Cargo,2022-02-17 23:25:22,2022-02-05 23:39:15,1035967,1.17453333,103.96615,1.17526667,103.96846667,Masuk
525114060,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-07-31 01:46:19,2022-07-30 22:22:18,12241,1.29101667,103.997,1.29085,103.99745,Masuk
525114060,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-07-31 05:40:18,2022-07-30 22:22:18,26280,1.29233333,103.99528333,1.29085,103.99745,Masuk
525114114,Jurong Island_Singapore,Indonesia,Tanker,2022-06-11 00:51:40,2022-06-10 12:02:25,46155,1.19114667,103.82869167,1.175,103.94,Masuk
525114114,Jurong Island_Singapore,Indonesia,Tanker,2022-06-11 01:35:26,2022-06-10 12:02:25,48781,1.16666667,103.76833333,1.175,103.94,Masuk
525119006,Tobata_Japan,Indonesia,Cargo,2022-10-31 15:43:10,2022-10-31 13:22:14,8456,33.97,130.98166667,34.125,130.70833333,Masuk
525119006,Tobata_Japan,Indonesia,Cargo,2022-11-02 05:19:20,2022-10-31 13:22:14,143826,33.93,130.93333333,34.125,130.70833333,Masuk
525119069,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-09-24 20:46:47,2022-09-20 13:17:05,372582,2.06905,101.94088333,2.04848333,101.92498333,Masuk
525119080,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-03-12 03:42:35,2022-03-04 23:16:03,620792,1.23259167,103.80511167,1.235,104.00166667,Masuk
525119170,Sagunto_Spain,Indonesia,Cargo,2022-03-02 13:50:03,2022-03-02 12:40:54,4149,39.46,-0.03166667,39.44166667,-0.02,Masuk
525119170,Sagunto_Spain,Indonesia,Cargo,2022-03-02 14:49:16,2022-03-02 12:40:54,7702,39.47533667,-0.04662667,39.44166667,-0.02,Masuk
525119197,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-22 08:24:04,2022-03-19 09:52:36,2932288,1.11333333,103.895,1.07461833,103.88849333,Masuk
525119197,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-04-22 10:03:28,2022-03-19 09:52:36,2938252,1.12333333,103.90333333,1.07461833,103.88849333,Masuk
525121004,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-04-02 15:07:27,2022-01-18 14:33:52,6395615,1.16166667,103.69,1.0781,103.5962,Masuk
525121004,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-07-17 09:25:42,2022-01-18 14:33:52,15533510,1.15,103.71,1.0781,103.5962,Masuk
525121026,Gangavaram_India,Indonesia,Cargo,2022-10-14 16:12:56,2022-10-12 21:24:57,154079,17.70833333,83.28333333,17.42893833,83.41886,Masuk
525121026,Gangavaram_India,Indonesia,Cargo,2022-10-14 16:18:52,2022-10-12 21:24:57,154435,17.70833333,83.28333333,17.42893833,83.41886,Masuk
525121026,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-08-14 05:20:24,2022-08-14 03:43:35,5809,1.265,103.99333333,1.28209333,104.15478833,Masuk
525121026,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-08-14 06:53:28,2022-08-14 03:43:35,11393,1.27833333,103.95333333,1.28209333,104.15478833,Masuk
525121027,Jurong Island_Singapore,Indonesia,Tanker,2022-12-26 15:10:42,2022-03-25 15:55:27,23843715,1.194905,103.86240667,1.162235,103.936955,Masuk
525121027,Jurong Island_Singapore,Indonesia,Tanker,2022-12-26 15:10:42,2022-03-25 03:46:24,23887458,1.194905,103.86240667,1.16215167,103.93731167,Masuk
525125021,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-04-24 11:17:06,2022-04-24 09:28:54,6492,1.21833333,103.53166667,1.14666667,103.70833333,Masuk
525125021,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-04-24 12:20:25,2022-04-24 09:28:54,10291,1.335,103.555,1.14666667,103.70833333,Masuk
525125025,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-24 09:04:00,2022-06-30 20:49:13,9980087,1.23127833,103.93148833,1.08666667,103.72166667,Masuk
525125030,Johor_Malaysia,Indonesia,Cargo,2022-08-01 02:01:35,2022-07-31 23:33:06,8909,1.25676667,103.78668,1.23076833,103.81962667,Masuk
525125030,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-03-09 18:41:05,2022-03-09 14:07:34,16411,1.272555,103.76333167,1.245,103.74333333,Masuk
525125030,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-10-09 04:46:44,2022-10-08 22:55:43,21061,1.26166667,103.78833333,1.24166667,103.745,Masuk
525500382,Johor_Malaysia,Indonesia,Passenger,2022-06-21 04:47:11,2022-06-20 02:02:37,96274,1.30618333,104.09637333,1.23268333,104.06472667,Masuk
525003109,Pulau Sebarok_Singapore,Indonesia,Other,2022-08-26 15:50:31,2022-08-26 10:50:10,18021,1.16166667,103.93333333,1.00151,103.95143833,Masuk
525003109,Pulau Sebarok_Singapore,Indonesia,Other,2022-08-26 15:50:31,2022-08-26 09:41:28,22143,1.16166667,103.93333333,0.99666667,103.965,Masuk
525005396,Johor_Malaysia,Indonesia,Tanker,2022-08-15 01:49:02,2022-08-13 06:22:02,156420,1.23480667,103.80394167,1.23526,103.802085,Masuk
525008097,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-03-24 01:33:54,2022-03-23 13:52:27,42087,1.26365333,103.68403833,1.26166667,103.995,Masuk
525008097,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-03-24 13:28:25,2022-03-23 13:52:27,84958,1.26333333,103.68333333,1.26166667,103.995,Masuk
525011110,Johor_Malaysia,Indonesia,Tanker,2022-12-19 16:51:30,2022-12-19 13:42:23,11347,1.23666667,103.79333333,1.235,103.79333333,Masuk
